"","t_name","year","bird_id","band","sex","max_dist","total_dist","start_date","end_date","duration","bathyAvg","bathyMax","bathyVar","A","max_lat","max_long","max_gmt","Tout","Tback","Yno.trips","Tno.trips","no.years","X","meandir","bird.id","no.previous.attempts","earliest.attempt","attempt.status","year_banded","status_banded","age_chicks","home_lat","home_long","max_bearing","hemisphere"
"197","ID41_2017 114","2017","ID41_2017","13204690","U",230818.4,1520210.43279844,2017-09-29 00:06:01,2017-10-04 07:55:53,5.3262962962963,-61.6085972850679,-94,536.56463721476,0.15183319034004,-38.3058,144.5651,2017-09-30 15:46:44,1.65327546296296,3.67302083333333,5,5,1,5,146.149342815149,14178,6,2006,"F",2000,"chick",17,-40.3780953,144.6557384,-1.97399294995965,"west"
"198","ID41_2017 115","2017","ID41_2017","13204690","U",33093.25,227347.061716764,2017-10-04 08:37:01,2017-10-04 19:41:59,0.461782407407407,-16.2461538461538,-26,26.6884615384615,0.14556269058462,-40.67337,144.6104,2017-10-04 13:33:51,0.206134259259259,0.255648148148148,5,5,1,5,146.149342815149,14178,6,2006,"F",2000,"chick",17,-40.3780953,144.6557384,-173.331997385826,"west"
"199","ID41_2017 116","2017","ID41_2017","13204690","U",15329.21,30785.7283961059,2017-10-04 23:55:50,2017-10-05 01:47:10,0.0773148148148148,-6.25,-13,22.0227272727273,0.497932347182631,-40.42267,144.4846,2017-10-05 00:56:32,0.0421527777777778,0.035162037037037,5,5,1,5,146.149342815149,14178,6,2006,"F",2000,"chick",17,-40.3780953,144.6557384,-108.868835839044,"west"
"200","ID41_2017 117","2017","ID41_2017","13204690","U",25625.95,54675.1521849833,2017-10-05 02:07:22,2017-10-05 06:01:04,0.162291666666667,-7.29166666666667,-14,11.606884057971,0.46869462591159,-40.46274,144.3745,2017-10-05 02:57:53,0.0350810185185185,0.127210648148148,5,5,1,5,146.149342815149,14178,6,2006,"F",2000,"chick",17,-40.3780953,144.6557384,-111.585490874052,"west"
"201","ID41_2017 118","2017","ID41_2017","13204690","U",71073.19,202338.041159183,2017-10-05 06:31:47,2017-10-05 19:45:55,0.551481481481481,-24.8108108108108,-58,123.443169196594,0.351259652375924,-41.01373,144.5766,2017-10-05 16:41:58,0.423738425925926,0.127743055555556,5,5,1,5,146.149342815149,14178,6,2006,"F",2000,"chick",17,-40.3780953,144.6557384,-174.612506670517,"west"
"202","ID41_2019 138","2019","ID41_2019","13249785","M",103166.5,407125.53151028,2019-09-30 08:51:28,2019-10-02 19:50:45,2.45783564814815,-176.723342939481,-1048,90845.7035864803,0.25340218683238,-40.77805,143.555,2019-10-01 18:05:07,1.38447916666667,1.07335648148148,1,1,1,7,150.595325756845,47816,0,2019,NA,2019,"adult",NA,-40.3780953,144.6557384,-115.837093465682,"west"
"203","ID42_2013 51","2013","ID42_2013","13207459","M",217131.7,2106467.73497262,2013-09-29 08:10:37,2013-10-04 21:19:50,5.54806712962963,-202.44645340751,-1520,141819.191766652,0.103078578605821,-38.98666,142.8794,2013-10-01 04:32:31,1.84854166666667,3.69952546296296,1,1,1,2,107.358228042665,16864,10,2001,"S",2001,"adult",NA,-40.3780953,144.6557384,-45.1780672438353,"west"
"204","ID42_2016 321","2016","ID42_2016","28013040","F",141376,606349.627091266,2016-10-09 05:23:27,2016-10-10 21:22:47,1.6662037037037,-647.948936170213,-2450,610593.817894163,0.233159209939978,-41.49488,143.8552,2016-10-09 15:18:52,0.413483796296296,1.25271990740741,1,2,2,4,118.056362097962,33964,7,2008,"S",1995,"chick",21,-40.3780953,144.6557384,-151.733111424946,"west"
"205","ID43_2013 52","2013","ID43_2013","28002592","F",210866.5,1142549.73218474,2013-09-29 23:35:16,2013-10-02 23:09:58,2.98243055555556,-44.6228287841191,-102,796.429527301458,0.18455783066597,-38.67459,145.7299,2013-10-01 05:11:22,1.23340277777778,1.74902777777778,1,1,1,2,107.358228042665,24574,22,1989,"F",1983,"chick",30,-40.3780953,144.6557384,26.3705574953253,"east"
"206","ID43_2014 77","2014","ID43_2014","28008043","F",188901.4,1535855.22837875,2014-09-25 09:23:44,2014-10-01 07:57:49,5.94033564814815,-65.364247311828,-463,1687.68814129003,0.122994274792035,-39.39632,142.8518,2014-09-28 07:28:08,2.91972222222222,3.02061342592593,1,2,2,1,122.56516061831,29655,17,1994,"S",1986,"chick",28,-40.3780953,144.6557384,-55.3405303142907,"west"
"207","ID44_2013 53","2013","ID44_2013","28005406","M",289295.3,2811766.3905221,2013-09-30 00:14:21,2013-10-07 22:00:35,7.90710648148148,-183.60017809439,-1507,71419.8016755476,0.10288738814688,-38.6883,142.0954,2013-10-01 19:58:59,1.82266203703704,6.08444444444444,1,1,1,2,107.358228042665,27204,18,1990,"F",1985,"chick",28,-40.3780953,144.6557384,-50.379252710147,"west"
"208","ID45_2013 54","2013","ID45_2013","UB","M",240778.6,1910541.45877976,2013-09-29 23:56:54,2013-10-04 06:28:01,4.2716087962963,-283.71897810219,-2097,119736.377920709,0.126026367495727,-42.53441,144.8817,2013-10-01 04:40:21,1.19684027777778,3.07476851851852,1,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,175.56702561824,"east"
"209","ID46_2013 55","2013","ID46_2013","28005397","M",168782.2,1126654.55059634,2013-09-30 06:22:15,2013-10-03 20:35:29,3.59252314814815,-324.954,-1574,210116.092068136,0.149808297415267,-41.89228,144.5521,2013-10-01 23:37:50,1.71915509259259,1.87336805555556,1,1,1,2,107.358228042665,27195,12,1994,"S",1985,"chick",28,-40.3780953,144.6557384,-177.071759760915,"west"
"210","ID46_2014 78","2014","ID46_2014","13239897","M",121386.6,1343970.19180325,2014-09-25 09:40:59,2014-10-02 10:12:57,7.02219907407407,-38.4134275618375,-440,1004.71019106288,0.0903194138830801,-40.09336,143.2769,2014-09-27 14:53:00,2.21667824074074,4.80552083333333,1,1,1,1,122.56516061831,44862,0,2014,"F",2014,"adult",NA,-40.3780953,144.6557384,-75.3658781608725,"west"
"211","ID47_2013 56","2013","ID47_2013","UB","F",127941.2,1286474.93971106,2013-09-30 06:51:22,2013-10-03 21:55:05,3.62758101851852,-77.0628019323672,-457,1052.36408510837,0.0994509850527954,-40.00705,143.2317,2013-10-01 01:27:53,0.775358796296296,2.85222222222222,1,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,-71.6946082135842,"west"
"212","ID47_2014 79","2014","ID47_2014","28013037","F",52574.76,250194.185420368,2014-09-23 16:53:18,2014-09-26 09:42:00,2.70048611111111,-16.79375,-26,41.3742554858934,0.210135818750806,-40.13616,144.1242,2014-09-25 15:06:03,1.92552083333333,0.774965277777778,1,4,3,1,122.56516061831,33961,8,2009,"F",1995,"chick",19,-40.3780953,144.6557384,-59.4578247333033,"west"
"213","ID48_2013 57","2013","ID48_2013","13204680","F",220598,1437551.57714263,2013-10-01 05:57:37,2013-10-05 07:31:19,4.06506944444444,-38.2291296625222,-102,435.36911436572,0.15345397237049,-38.42883,145.1177,2013-10-04 22:35:36,3.69304398148148,0.372025462962963,1,1,1,2,107.358228042665,14168,2,2009,"F",2000,"chick",13,-40.3780953,144.6557384,10.5652219163918,"east"
"214","ID49_2013 58","2013","ID49_2013","28008043","F",231272.3,1412164.7160663,2013-10-01 06:06:19,2013-10-05 21:46:59,4.65324074074074,-46.8547579298831,-694,2723.76649488278,0.163771476067061,-38.30809,144.4269,2013-10-02 12:19:34,1.25920138888889,3.39403935185185,1,2,2,2,107.358228042665,29655,16,1994,"S",1986,"chick",27,-40.3780953,144.6557384,-4.97903905486315,"west"
"215","ID50_2013 59","2013","ID50_2013","UB","M",141058.2,1490424.8870653,2013-10-02 04:23:46,2013-10-07 05:40:04,5.05298611111111,-40.0825174825175,-794,4367.17105247694,0.0946429445886057,-41.63378,144.8811,2013-10-03 01:44:18,0.889259259259259,4.16372685185185,1,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,172.33145166973,"east"
"216","ID51_2013 60","2013","ID51_2013","28008037","M",213796.2,1425324.16124119,2013-10-02 08:24:17,2013-10-09 07:06:03,6.9456712962963,-26.4269662921348,-77,374.038372280049,0.149998299203617,-38.51967,145.2833,2013-10-06 17:47:41,4.39125,2.5544212962963,1,1,1,2,107.358228042665,29649,5,1996,"F",1986,"chick",27,-40.3780953,144.6557384,14.8711888211576,"east"
"217","ID52_2013 61","2013","ID52_2013","UB","M",166291.6,1440073.7635803,2013-10-02 21:06:40,2013-10-08 20:51:37,5.98954861111111,-324.707908163265,-1863,226463.910741979,0.115474362637208,-41.86266,144.4352,2013-10-06 04:36:56,3.31268518518519,2.67686342592593,1,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,-173.662704695705,"west"
"218","ID750-1_2019 139","2019","ID750-1_2019","28010935","F",143563.8,1693381.17418699,2019-09-30 22:22:40,2019-10-06 22:33:01,6.0071875,-77.9433293978748,-792,5506.89040166796,0.0847793764265308,-39.67446,143.2443,2019-10-05 05:28:25,4.29565972222222,1.71152777777778,1,2,2,7,150.595325756845,32465,15,1996,NA,1988,"chick",31,-40.3780953,144.6557384,-57.4934149374645,"west"
"219","ID750-2_2018 265","latewinter2018","ID750-2_2018","13168614","M",97725.99,315609.440266234,2018-08-27 22:30:49,2018-08-29 21:15:12,1.94748842592593,-46.1357142857143,-206,1009.28360739979,0.309642163800813,-40.7434,143.605,2018-08-28 04:37:01,0.254305555555556,1.69318287037037,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-114.846898940659,"west"
"220","ID750-2_2018 266","latewinter2018","ID750-2_2018","13168614","M",30162.63,101985.80442348,2018-09-01 10:04:43,2018-09-01 20:12:12,0.421863425925926,-7.68965517241379,-28,64.5073891625616,0.295753219484886,-40.53533,144.3657,2018-09-01 19:10:27,0.378981481481481,0.0428819444444444,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-125.457434561715,"west"
"221","ID750-2_2018 267","latewinter2018","ID750-2_2018","13168614","M",30138.32,79540.3198736094,2018-09-04 09:06:22,2018-09-04 19:53:06,0.44912037037037,-14.7878787878788,-30,53.1098484848485,0.378906195598536,-40.64553,144.6003,2018-09-04 15:29:15,0.265891203703704,0.183229166666667,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-171.027411616808,"west"
"222","ID750-2_2018 268","latewinter2018","ID750-2_2018","13168614","M",106271.2,573408.638161205,2018-09-07 02:18:41,2018-09-09 19:24:36,2.71244212962963,-68.5989583333333,-1024,9271.87497273124,0.185332401584999,-40.26947,143.4117,2018-09-08 06:22:43,1.16946759259259,1.54297453703704,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-83.8945066744895,"west"
"223","ID750-2_2018 269","latewinter2018","ID750-2_2018","13168614","M",13190.15,34309.5399823598,2018-09-10 08:50:37,2018-09-10 19:18:19,0.435902777777778,-9.6875,-16,18.5443548387097,0.38444555091038,-40.30601,144.7791,2018-09-10 13:12:51,0.182106481481481,0.253796296296296,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,52.6721341280916,"east"
"224","ID750-2_2018 270","latewinter2018","ID750-2_2018","13168614","M",8567.918,37188.5150427564,2018-09-13 09:20:01,2018-09-13 19:04:09,0.405648148148148,-7.33333333333333,-12,7.81609195402299,0.23039150636021,-40.38052,144.5548,2018-09-13 13:01:28,0.153784722222222,0.251863425925926,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-91.8318197284578,"west"
"225","ID750-2_2018 271","latewinter2018","ID750-2_2018","13168614","M",40897.59,158487.73086599,2018-09-14 09:51:30,2018-09-14 20:01:11,0.423391203703704,-13.7241379310345,-24,31.8497536945813,0.25804893398708,-40.31508,144.1808,2018-09-14 11:33:32,0.0708564814814815,0.352534722222222,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-80.3159283016352,"west"
"226","ID750-2_2018 272","latewinter2018","ID750-2_2018","13168614","M",101228.5,459137.127834351,2018-09-15 07:27:32,2018-09-16 21:00:40,1.56467592592593,-82.7142857142857,-1238,24956.5137362637,0.220475526510942,-41.08635,143.9031,2018-09-16 03:02:48,0.816157407407407,0.748518518518518,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-141.293945875683,"west"
"227","ID750-2_2018 273","latewinter2018","ID750-2_2018","13168614","M",47391.7,148105.227253305,2018-09-17 10:30:06,2018-09-17 19:57:48,0.394236111111111,-19.7407407407407,-47,103.122507122507,0.319986680273923,-40.13562,144.1972,2018-09-17 17:35:12,0.295208333333333,0.0990277777777778,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-55.5347168980172,"west"
"228","ID750-2_2018 274","latewinter2018","ID750-2_2018","13168614","M",13314.73,32599.4805995019,2018-09-18 11:04:53,2018-09-18 19:09:55,0.336828703703704,-9,-13,11.5833333333333,0.408433807997648,-40.4805,144.5746,2018-09-18 14:26:15,0.139837962962963,0.196990740740741,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-148.832114308247,"west"
"229","ID750-2_2018 275","latewinter2018","ID750-2_2018","13168614","M",6892.661,21388.2630455201,2018-09-19 12:23:30,2018-09-19 19:30:56,0.296828703703704,-4.40909090909091,-6,1.58658008658009,0.322263710023135,-40.38323,144.7367,2018-09-19 18:50:15,0.268576388888889,0.0282523148148148,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,94.7670549231908,"east"
"230","ID750-2_2018 276","latewinter2018","ID750-2_2018","13168614","M",19509.3,50587.567949405,2018-09-20 13:00:34,2018-09-20 19:02:40,0.251458333333333,-8.68421052631579,-16,32.672514619883,0.385654040919938,-40.53741,144.5598,2018-09-20 14:41:01,0.0697569444444444,0.181701388888889,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-155.329243724848,"west"
"231","ID750-2_2018 277","latewinter2018","ID750-2_2018","13168614","M",116858.9,767782.452288506,2018-09-21 02:09:57,2018-09-22 23:58:01,1.90837962962963,-155.716814159292,-747,30432.0976611884,0.152203139902041,-41.40011,144.3386,2018-09-22 04:06:34,1.0809837962963,0.827395833333333,16,17,2,NA,NA,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-166.852514474488,"west"
"232","ID750-2_2018 278","2018","ID750-2_2018","13168614","M",120691.3,807256.073551296,2018-09-24 08:19:33,2018-09-27 06:32:24,2.92559027777778,-291.781094527363,-1149,100770.061840796,0.149508073031959,-41.43417,144.3312,2018-09-26 01:42:26,1.72422453703704,1.20136574074074,16,17,2,6,152.818593163907,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-166.981934854169,"west"
"233","ID750-2_2018 279","2018","ID750-2_2018","13168614","M",146813.3,1546191.61182116,2018-10-01 01:08:54,2018-10-04 20:29:33,3.80600694444444,-291.392,-1601,189489.22724498,0.0949515563773356,-39.70241,143.1763,2018-10-03 04:19:55,2.13265046296296,1.67335648148148,16,17,2,6,152.818593163907,5611,12,2004,"F",1989,"chick",29,-40.3780953,144.6557384,-59.7583762244522,"west"
"234","ID750-2_2019 140","2019","ID750-2_2019","28008044","M",366073.4,2998523.44182268,2019-09-30 07:36:58,2019-10-12 01:19:34,11.7379166666667,-103.443461781428,-1470,9379.2621301071,0.122084554982661,-38.47488,141.1832,2019-10-08 03:09:18,7.81412037037037,3.9237962962963,1,1,1,7,150.595325756845,29656,12,1997,NA,1986,"chick",33,-40.3780953,144.6557384,-55.8637959931425,"west"
"235","ID750-4_2018 280","latewinter2018","ID750-4_2018","13250177","U",13352.43,28509.2717825947,2018-08-23 11:14:54,2018-08-23 20:00:23,0.364918981481481,-6.66666666666667,-12,17.4615384615385,0.468353948211046,-40.4827,144.5786,2018-08-23 17:59:13,0.280775462962963,0.0841435185185185,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-150.622975378227,"west"
"236","ID750-4_2018 281","latewinter2018","ID750-4_2018","13250177","U",10120.59,24987.2745574899,2018-08-24 09:48:53,2018-08-24 18:17:24,0.353136574074074,-5.19230769230769,-10,6.00153846153846,0.405029767320757,-40.44903,144.5811,2018-08-24 17:36:12,0.324525462962963,0.0286111111111111,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-141.215549895328,"west"
"237","ID750-4_2018 282","latewinter2018","ID750-4_2018","13250177","U",99561.62,329981.390465798,2018-08-25 04:04:41,2018-08-25 19:57:54,0.661956018518518,-106.31914893617,-477,9607.04810360777,0.301718893478993,-40.60045,143.5167,2018-08-25 10:49:30,0.281122685185185,0.380833333333333,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-104.711674538245,"west"
"238","ID750-4_2018 284","latewinter2018","ID750-4_2018","13250177","U",40242.88,146777.45425986,2018-09-03 09:55:16,2018-09-03 18:38:52,0.363611111111111,-20.1851851851852,-47,215.925925925926,0.274176168287757,-40.41045,144.183,2018-09-03 16:18:09,0.265891203703704,0.0977199074074074,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-95.2683187123444,"west"
"239","ID750-4_2018 285","latewinter2018","ID750-4_2018","13250177","U",96123.41,293387.193312263,2018-09-04 04:23:16,2018-09-05 07:00:35,1.10924768518519,-61.35,-456,3217.44556962025,0.32763328526645,-40.87154,143.7221,2018-09-04 08:08:19,0.156284722222222,0.952962962962963,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-125.050443867392,"west"
"240","ID750-4_2018 286","latewinter2018","ID750-4_2018","13250177","U",33507.2,86195.1422189621,2018-09-06 09:12:37,2018-09-06 19:19:01,0.421111111111111,-13.6129032258065,-30,35.1118279569892,0.388736524326179,-40.54252,144.3244,2018-09-06 14:35:43,0.224375,0.196736111111111,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-123.118545333475,"west"
"241","ID750-4_2018 288","latewinter2018","ID750-4_2018","13250177","U",99565.85,254184.833342636,2018-09-08 03:21:44,2018-09-08 20:16:27,0.704664351851852,-122.142857142857,-935,40756.5833333333,0.391706494406719,-40.997,143.8042,2018-09-08 08:26:15,0.211469907407407,0.493194444444444,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-133.952335977179,"west"
"242","ID750-4_2018 289","latewinter2018","ID750-4_2018","13250177","U",20668.86,41940.9720878235,2018-09-09 09:23:55,2018-09-09 19:30:19,0.421111111111111,-7.83870967741935,-21,15.1397849462366,0.492808320148609,-40.52567,144.5077,2018-09-09 19:10:01,0.407013888888889,0.0140972222222222,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-142.584295841321,"west"
"243","ID750-4_2018 290","latewinter2018","ID750-4_2018","13250177","U",13766.86,28140.6212394939,2018-09-10 09:23:21,2018-09-10 19:10:30,0.407743055555556,-10.7,-16,19.9413793103448,0.489216633948327,-40.30143,144.783,2018-09-10 13:06:06,0.1546875,0.253055555555556,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,51.8288627742131,"east"
"244","ID750-4_2018 291","latewinter2018","ID750-4_2018","13250177","U",101039.6,324680.38763432,2018-09-10 23:53:20,2018-09-11 20:13:05,0.847048611111111,-196.016393442623,-1149,39663.4163934426,0.31119711521904,-40.64418,143.5143,2018-09-11 02:37:25,0.113946759259259,0.733101851851852,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-107.354214878031,"west"
"245","ID750-4_2018 292","latewinter2018","ID750-4_2018","13250177","U",24539.16,70730.4430151479,2018-09-12 09:29:38,2018-09-12 19:36:37,0.421516203703704,-11.4516129032258,-20,9.32258064516129,0.346939153127383,-40.42632,144.3733,2018-09-12 12:12:40,0.113217592592593,0.308298611111111,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-102.681546844462,"west"
"246","ID750-4_2018 293","latewinter2018","ID750-4_2018","13250177","U",45591.9,107375.417138823,2018-09-13 08:44:16,2018-09-13 19:31:31,0.449479166666667,-18.1212121212121,-54,128.734848484848,0.424602774218381,-40.42559,144.1215,2018-09-13 11:06:32,0.0987962962962963,0.35068287037037,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-96.8061228174161,"west"
"247","ID750-4_2018 294","latewinter2018","ID750-4_2018","13250177","U",61947.07,126621.903577663,2018-09-14 09:39:07,2018-09-14 19:46:25,0.421736111111111,-27.2666666666667,-82,536.547126436782,0.489228705695496,-40.5226,143.9495,2018-09-14 12:40:45,0.126134259259259,0.295601851851852,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-105.222977723967,"west"
"248","ID750-4_2018 295","latewinter2018","ID750-4_2018","13250177","U",41702.36,101691.756998693,2018-09-16 09:25:00,2018-09-16 18:54:08,0.395231481481481,-21.8928571428571,-47,222.099206349206,0.410085942369311,-40.46855,144.1782,2018-09-16 12:48:44,0.141481481481481,0.25375,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-104.074983073252,"west"
"249","ID750-4_2018 296","latewinter2018","ID750-4_2018","13250177","U",40636.31,111304.5525163,2018-09-17 10:02:26,2018-09-17 19:10:15,0.380428240740741,-13.5,-39,77.06,0.365091176248601,-40.43173,144.1816,2018-09-17 12:26:04,0.0997453703703704,0.28068287037037,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-98.5708486954454,"west"
"250","ID750-4_2018 297","latewinter2018","ID750-4_2018","13250177","U",99361.73,224265.689240208,2018-09-18 04:15:19,2018-09-18 19:09:13,0.620763888888889,-125.651162790698,-1195,69340.6611295681,0.443053640245321,-41.07674,143.9227,2018-09-18 09:01:25,0.198680555555556,0.422083333333333,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-141.641495581858,"west"
"251","ID750-4_2018 298","latewinter2018","ID750-4_2018","13250177","U",99312.69,220278.200095872,2018-09-18 23:52:02,2018-09-19 19:06:41,0.801840277777778,-123.017543859649,-1085,56303.1961152882,0.450851196154571,-41.10516,143.9734,2018-09-19 05:56:44,0.253263888888889,0.548576388888889,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-144.702818812723,"west"
"252","ID750-4_2018 299","latewinter2018","ID750-4_2018","13250177","U",98679.95,246553.411011057,2018-09-19 22:48:50,2018-09-20 20:36:07,0.907835648148148,-251.693548387097,-1155,118755.461924907,0.400237618272393,-41.0463,143.8872,2018-09-20 05:41:48,0.286782407407407,0.621053240740741,22,22,1,NA,NA,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-139.058058136301,"west"
"253","ID750-4_2018 300","2018","ID750-4_2018","13250177","U",113244.6,464703.707540354,2018-09-23 19:56:10,2018-09-25 18:51:14,1.95490740740741,-483.791366906475,-1155,128125.44166406,0.24369205186547,-40.45772,143.3236,2018-09-24 17:32:49,0.900451388888889,1.05445601851852,22,22,1,6,152.818593163907,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-94.9033198110766,"west"
"254","ID750-4_2018 301","2018","ID750-4_2018","13250177","U",143384.7,1215390.36476508,2018-09-30 02:01:14,2018-10-02 20:36:04,2.77418981481481,-329.471794871795,-2549,177072.229870473,0.117974195087284,-40.77191,143.0411,2018-09-30 17:34:18,0.647962962962963,2.12622685185185,22,22,1,6,152.818593163907,13844,10,2006,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-108.261860363889,"west"
"255","ID77_2018 211","latewinter2018","ID77_2018","13239898","M",59262.45,133139.7879695,2018-08-30 09:31:09,2018-08-30 18:33:38,0.376724537037037,-37.0357142857143,-88,834.406084656085,0.445114498857215,-40.75759,144.1642,2018-08-30 12:52:07,0.139560185185185,0.237164351851852,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-135.512956729142,"west"
"256","ID77_2018 212","latewinter2018","ID77_2018","13239898","M",29368.22,60039.8643975728,2018-09-04 01:51:31,2018-09-04 05:32:43,0.153611111111111,-8.66666666666667,-13,14.2424242424242,0.489145341926976,-40.41611,144.3129,2018-09-04 04:32:24,0.111724537037037,0.0418865740740741,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-98.363131323698,"west"
"257","ID77_2018 213","latewinter2018","ID77_2018","13239898","M",32908.58,66955.3250295179,2018-09-09 10:55:35,2018-09-10 19:58:57,1.37733796296296,-21.7857142857143,-31,57.5820105820106,0.491500563778787,-40.5633,144.3529,2018-09-09 15:16:43,0.181342592592593,1.19599537037037,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-128.785389644374,"west"
"258","ID77_2018 214","latewinter2018","ID77_2018","13239898","M",33645.4,104384.122338225,2018-09-10 10:24:33,2018-09-11 20:29:08,1.41984953703704,-9.38709677419355,-20,18.7784946236559,0.322322966810816,-40.44151,144.2676,2018-09-10 16:28:04,0.25244212962963,1.16740740740741,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-102.190494869743,"west"
"259","ID77_2018 215","latewinter2018","ID77_2018","13239898","M",121133.8,426047.187173725,2018-09-13 01:08:42,2018-09-14 20:57:07,1.82528935185185,-229.55,-1316,113148.590677966,0.284320149614335,-41.43067,144.2905,2018-09-13 08:51:38,0.321481481481481,1.50380787037037,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-165.369783369899,"west"
"260","ID77_2018 216","latewinter2018","ID77_2018","13239898","M",25262.22,74188.6619536885,2018-09-15 11:30:49,2018-09-16 21:14:08,1.40508101851852,-9.96666666666667,-17,14.0333333333333,0.340513217717414,-40.50662,144.41,2018-09-16 19:53:50,1.34931712962963,0.0557638888888889,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-124.473130227377,"west"
"261","ID77_2018 217","latewinter2018","ID77_2018","13239898","M",39555.89,142431.080651121,2018-09-17 11:48:51,2018-09-18 20:11:53,1.3493287037037,-17.4230769230769,-44,151.373846153846,0.277719510511126,-40.47645,144.2072,2018-09-18 19:31:38,1.32137731481481,0.0279513888888889,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-106.155514848268,"west"
"262","ID77_2018 218","latewinter2018","ID77_2018","13239898","M",95877.9,262916.107289951,2018-09-20 00:08:06,2018-09-20 23:48:01,0.986053240740741,-77.6315789473684,-619,16985.3741109531,0.364671076976898,-40.99055,143.8572,2018-09-20 04:29:48,0.181736111111111,0.80431712962963,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-135.474069463978,"west"
"263","ID77_2018 220","2018","ID77_2018","13239898","M",14000.91,28124.7961790077,2018-09-24 00:22:24,2018-09-24 04:23:33,0.167465277777778,-11.3076923076923,-14,20.7307692307692,0.49781374097389,-40.45891,144.5291,2018-09-24 02:42:57,0.0976041666666667,0.0698611111111111,17,19,3,6,152.818593163907,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-129.901163659884,"west"
